partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
2331,1,vasco,0,0,nan,0,nan,0,0,0,0,0
2332,1,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2332,1,sport,0,0,nan,0,nan,0,0,0,0,0
2333,1,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2333,1,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2334,1,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2334,1,figueirense,0,0,nan,0,nan,0,0,0,0,0
2335,1,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2335,1,fluminense,0,0,nan,0,nan,0,0,0,0,0
2336,1,flamengo,0,0,nan,0,nan,0,0,0,0,0
2336,1,santos,0,0,nan,0,nan,0,0,0,0,0
2337,2,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2337,2,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2338,2,sport,0,0,nan,0,nan,0,0,0,0,0
2338,2,vitoria,0,0,nan,0,nan,0,0,0,0,0
2339,2,vasco,0,0,nan,0,nan,0,0,0,0,0
2339,2,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2340,2,gremio,0,0,nan,0,nan,0,0,0,0,0
2340,2,flamengo,0,0,nan,0,nan,0,0,0,0,0
2341,2,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2341,2,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2342,2,fluminense,0,0,nan,0,nan,0,0,0,0,0
2342,2,nautico,0,0,nan,0,nan,0,0,0,0,0
2343,2,goias,0,0,nan,0,nan,0,0,0,0,0
2343,2,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2344,2,figueirense,0,0,nan,0,nan,0,0,0,0,0
2344,2,coritiba,0,0,nan,0,nan,0,0,0,0,0
2345,2,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2345,2,internacional,0,0,nan,0,nan,0,0,0,0,0
2346,2,santos,0,0,nan,0,nan,0,0,0,0,0
2346,2,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2347,3,gremio,0,0,nan,0,nan,0,0,0,0,0
2347,3,nautico,0,0,nan,0,nan,0,0,0,0,0
2348,3,flamengo,0,0,nan,0,nan,0,0,0,0,0
2348,3,internacional,0,0,nan,0,nan,0,0,0,0,0
2349,3,vitoria,0,0,nan,0,nan,0,0,0,0,0
2349,3,figueirense,0,0,nan,0,nan,0,0,0,0,0
2350,3,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2350,3,santos,0,0,nan,0,nan,0,0,0,0,0
2351,3,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2351,3,coritiba,0,0,nan,0,nan,0,0,0,0,0
2352,3,sport,0,0,nan,0,nan,0,0,0,0,0
2352,3,fluminense,0,0,nan,0,nan,0,0,0,0,0
2353,3,goias,0,0,nan,0,nan,0,0,0,0,0
2353,3,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2354,3,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2354,3,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2355,3,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2355,3,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2356,3,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2356,3,vasco,0,0,nan,0,nan,0,0,0,0,0
2357,4,vasco,0,0,nan,0,nan,0,0,0,0,0
2357,4,gremio,0,0,nan,0,nan,0,0,0,0,0
2358,4,internacional,0,0,nan,0,nan,0,0,0,0,0
2358,4,sport,0,0,nan,0,nan,0,0,0,0,0
2359,4,figueirense,0,0,nan,0,nan,0,0,0,0,0
2359,4,goias,0,0,nan,0,nan,0,0,0,0,0
2360,4,santos,0,0,nan,0,nan,0,0,0,0,0
2360,4,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2361,4,coritiba,0,0,nan,0,nan,0,0,0,0,0
2361,4,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2362,4,nautico,0,0,nan,0,nan,0,0,0,0,0
2362,4,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2363,4,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2363,4,vitoria,0,0,nan,0,nan,0,0,0,0,0
2364,4,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2364,4,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2365,4,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2365,4,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2366,4,fluminense,0,0,nan,0,nan,0,0,0,0,0
2366,4,flamengo,0,0,nan,0,nan,0,0,0,0,0
2367,5,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2367,5,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2368,5,flamengo,0,0,nan,0,nan,0,0,0,0,0
2368,5,figueirense,0,0,nan,0,nan,0,0,0,0,0
2369,5,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2369,5,nautico,0,0,nan,0,nan,0,0,0,0,0
2370,5,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2370,5,internacional,0,0,nan,0,nan,0,0,0,0,0
2371,5,gremio,0,0,nan,0,nan,0,0,0,0,0
2371,5,fluminense,0,0,nan,0,nan,0,0,0,0,0
2372,5,sport,0,0,nan,0,nan,0,0,0,0,0
2372,5,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2373,5,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2373,5,goias,0,0,nan,0,nan,0,0,0,0,0
2374,5,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2374,5,coritiba,0,0,nan,0,nan,0,0,0,0,0
2375,5,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2375,5,vasco,0,0,nan,0,nan,0,0,0,0,0
2376,5,vitoria,0,0,nan,0,nan,0,0,0,0,0
2376,5,santos,0,0,nan,0,nan,0,0,0,0,0
2377,6,fluminense,0,0,nan,0,nan,0,0,0,0,0
2377,6,santos,0,0,nan,0,nan,0,0,0,0,0
2378,6,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2378,6,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2379,6,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2379,6,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2380,6,flamengo,0,0,nan,0,nan,0,0,0,0,0
2380,6,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2381,6,internacional,0,0,nan,0,nan,0,0,0,0,0
2381,6,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2382,6,figueirense,0,0,nan,0,nan,0,0,0,0,0
2382,6,sport,0,0,nan,0,nan,0,0,0,0,0
2383,6,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2383,6,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2384,6,coritiba,0,0,nan,0,nan,0,0,0,0,0
2384,6,vitoria,0,0,nan,0,nan,0,0,0,0,0
2385,6,nautico,0,0,nan,0,nan,0,0,0,0,0
2385,6,vasco,0,0,nan,0,nan,0,0,0,0,0
2386,6,goias,0,0,nan,0,nan,0,0,0,0,0
2386,6,gremio,0,0,nan,0,nan,0,0,0,0,0
2387,7,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2387,7,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2388,7,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2388,7,sport,0,0,nan,0,nan,0,0,0,0,0
2389,7,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2389,7,figueirense,0,0,nan,0,nan,0,0,0,0,0
2390,7,coritiba,0,0,nan,0,nan,0,0,0,0,0
2390,7,fluminense,0,0,nan,0,nan,0,0,0,0,0
2391,7,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2391,7,flamengo,0,0,nan,0,nan,0,0,0,0,0
2392,7,vitoria,0,0,nan,0,nan,0,0,0,0,0
2392,7,internacional,0,0,nan,0,nan,0,0,0,0,0
2393,7,vasco,0,0,nan,0,nan,0,0,0,0,0
2393,7,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2394,7,gremio,0,0,nan,0,nan,0,0,0,0,0
2394,7,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2395,7,santos,0,0,nan,0,nan,0,0,0,0,0
2395,7,goias,0,0,nan,0,nan,0,0,0,0,0
2396,7,nautico,0,0,nan,0,nan,0,0,0,0,0
2396,7,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2397,8,vasco,0,0,nan,0,nan,0,0,0,0,0
2397,8,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2398,8,vitoria,0,0,nan,0,nan,0,0,0,0,0
2398,8,goias,0,0,nan,0,nan,0,0,0,0,0
2399,8,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2399,8,santos,0,0,nan,0,nan,0,0,0,0,0
2400,8,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2400,8,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2401,8,figueirense,0,0,nan,0,nan,0,0,0,0,0
2401,8,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2402,8,sport,0,0,nan,0,nan,0,0,0,0,0
2402,8,flamengo,0,0,nan,0,nan,0,0,0,0,0
2403,8,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2403,8,coritiba,0,0,nan,0,nan,0,0,0,0,0
2404,8,gremio,0,0,nan,0,nan,0,0,0,0,0
2404,8,internacional,0,0,nan,0,nan,0,0,0,0,0
2405,8,fluminense,0,0,nan,0,nan,0,0,0,0,0
2405,8,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2406,8,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2406,8,nautico,0,0,nan,0,nan,0,0,0,0,0
2407,9,sport,0,0,nan,0,nan,0,0,0,0,0
2407,9,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2408,9,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2408,9,santos,0,0,nan,0,nan,0,0,0,0,0
2409,9,flamengo,0,0,nan,0,nan,0,0,0,0,0
2409,9,nautico,0,0,nan,0,nan,0,0,0,0,0
2410,9,figueirense,0,0,nan,0,nan,0,0,0,0,0
2410,9,vasco,0,0,nan,0,nan,0,0,0,0,0
2411,9,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2411,9,vitoria,0,0,nan,0,nan,0,0,0,0,0
2412,9,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2412,9,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2413,9,internacional,0,0,nan,0,nan,0,0,0,0,0
2413,9,coritiba,0,0,nan,0,nan,0,0,0,0,0
2414,9,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2414,9,gremio,0,0,nan,0,nan,0,0,0,0,0
2415,9,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2415,9,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2416,9,goias,0,0,nan,0,nan,0,0,0,0,0
2416,9,fluminense,0,0,nan,0,nan,0,0,0,0,0
2417,11,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2417,11,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2418,11,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2418,11,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2419,11,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2419,11,internacional,0,0,nan,0,nan,0,0,0,0,0
2420,11,santos,0,0,nan,0,nan,0,0,0,0,0
2420,11,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2421,11,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2421,11,figueirense,0,0,nan,0,nan,0,0,0,0,0
2422,11,gremio,0,0,nan,0,nan,0,0,0,0,0
2422,11,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2423,11,nautico,0,0,nan,0,nan,0,0,0,0,0
2423,11,sport,0,0,nan,0,nan,0,0,0,0,0
2424,11,flamengo,0,0,nan,0,nan,0,0,0,0,0
2424,11,vasco,0,0,nan,0,nan,0,0,0,0,0
2427,10,internacional,0,0,nan,0,nan,0,0,0,0,0
2427,10,goias,0,0,nan,0,nan,0,0,0,0,0
2428,10,coritiba,0,0,nan,0,nan,0,0,0,0,0
2428,10,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2429,10,fluminense,0,0,nan,0,nan,0,0,0,0,0
2429,10,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2430,10,vitoria,0,0,nan,0,nan,0,0,0,0,0
2430,10,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2431,10,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2431,10,flamengo,0,0,nan,0,nan,0,0,0,0,0
2432,10,santos,0,0,nan,0,nan,0,0,0,0,0
2432,10,gremio,0,0,nan,0,nan,0,0,0,0,0
2433,10,nautico,0,0,nan,0,nan,0,0,0,0,0
2433,10,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2434,10,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2434,10,figueirense,0,0,nan,0,nan,0,0,0,0,0
2435,10,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2435,10,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2436,10,vasco,0,0,nan,0,nan,0,0,0,0,0
2436,10,sport,0,0,nan,0,nan,0,0,0,0,0
2425,11,fluminense,0,0,nan,0,nan,0,0,0,0,0
2425,11,vitoria,0,0,nan,0,nan,0,0,0,0,0
2426,11,goias,0,0,nan,0,nan,0,0,0,0,0
2426,11,coritiba,0,0,nan,0,nan,0,0,0,0,0
2437,12,sport,0,0,nan,0,nan,0,0,0,0,0
2437,12,gremio,0,0,nan,0,nan,0,0,0,0,0
2438,12,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2438,12,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2439,12,figueirense,0,0,nan,0,nan,0,0,0,0,0
2439,12,santos,0,0,nan,0,nan,0,0,0,0,0
2440,12,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2440,12,nautico,0,0,nan,0,nan,0,0,0,0,0
2441,12,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2441,12,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2442,12,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2442,12,fluminense,0,0,nan,0,nan,0,0,0,0,0
2443,12,vitoria,0,0,nan,0,nan,0,0,0,0,0
2443,12,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2444,12,vasco,0,0,nan,0,nan,0,0,0,0,0
2444,12,goias,0,0,nan,0,nan,0,0,0,0,0
2445,12,internacional,0,0,nan,0,nan,0,0,0,0,0
2445,12,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2446,12,coritiba,0,0,nan,0,nan,0,0,0,0,0
2446,12,flamengo,0,0,nan,0,nan,0,0,0,0,0
2447,14,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2447,14,santos,0,0,nan,0,nan,0,0,0,0,0
2448,14,figueirense,0,0,nan,0,nan,0,0,0,0,0
2448,14,gremio,0,0,nan,0,nan,0,0,0,0,0
2449,14,sport,0,0,nan,0,nan,0,0,0,0,0
2449,14,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2457,13,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2457,13,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2458,13,fluminense,0,0,nan,0,nan,0,0,0,0,0
2458,13,figueirense,0,0,nan,0,nan,0,0,0,0,0
2459,13,gremio,0,0,nan,0,nan,0,0,0,0,0
2459,13,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2460,13,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2460,13,vasco,0,0,nan,0,nan,0,0,0,0,0
2461,13,goias,0,0,nan,0,nan,0,0,0,0,0
2461,13,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2462,13,santos,0,0,nan,0,nan,0,0,0,0,0
2462,13,sport,0,0,nan,0,nan,0,0,0,0,0
2463,13,nautico,0,0,nan,0,nan,0,0,0,0,0
2463,13,internacional,0,0,nan,0,nan,0,0,0,0,0
2464,13,flamengo,0,0,nan,0,nan,0,0,0,0,0
2464,13,vitoria,0,0,nan,0,nan,0,0,0,0,0
2465,13,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2465,13,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2466,13,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2466,13,coritiba,0,0,nan,0,nan,0,0,0,0,0
2450,14,coritiba,0,0,nan,0,nan,0,0,0,0,0
2450,14,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2451,14,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2451,14,goias,0,0,nan,0,nan,0,0,0,0,0
2452,14,vitoria,0,0,nan,0,nan,0,0,0,0,0
2452,14,nautico,0,0,nan,0,nan,0,0,0,0,0
2453,14,vasco,0,0,nan,0,nan,0,0,0,0,0
2453,14,fluminense,0,0,nan,0,nan,0,0,0,0,0
2454,14,internacional,0,0,nan,0,nan,0,0,0,0,0
2454,14,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2455,14,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2455,14,flamengo,0,0,nan,0,nan,0,0,0,0,0
2456,14,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2456,14,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2467,15,nautico,0,0,nan,0,nan,0,0,0,0,0
2467,15,coritiba,0,0,nan,0,nan,0,0,0,0,0
2468,15,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2468,15,internacional,0,0,nan,0,nan,0,0,0,0,0
2469,15,fluminense,0,0,nan,0,nan,0,0,0,0,0
2469,15,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2470,15,santos,0,0,nan,0,nan,0,0,0,0,0
2470,15,vasco,0,0,nan,0,nan,0,0,0,0,0
2471,15,gremio,0,0,nan,0,nan,0,0,0,0,0
2471,15,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2472,15,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2472,15,figueirense,0,0,nan,0,nan,0,0,0,0,0
2473,15,goias,0,0,nan,0,nan,0,0,0,0,0
2473,15,sport,0,0,nan,0,nan,0,0,0,0,0
2474,15,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2474,15,vitoria,0,0,nan,0,nan,0,0,0,0,0
2475,15,flamengo,0,0,nan,0,nan,0,0,0,0,0
2475,15,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2476,15,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2476,15,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2477,16,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2477,16,nautico,0,0,nan,0,nan,0,0,0,0,0
2478,16,vitoria,0,0,nan,0,nan,0,0,0,0,0
2478,16,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2479,16,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2479,16,fluminense,0,0,nan,0,nan,0,0,0,0,0
2480,16,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2480,16,goias,0,0,nan,0,nan,0,0,0,0,0
2481,16,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2481,16,flamengo,0,0,nan,0,nan,0,0,0,0,0
2482,16,figueirense,0,0,nan,0,nan,0,0,0,0,0
2482,16,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2483,16,internacional,0,0,nan,0,nan,0,0,0,0,0
2483,16,santos,0,0,nan,0,nan,0,0,0,0,0
2484,16,sport,0,0,nan,0,nan,0,0,0,0,0
2484,16,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2485,16,vasco,0,0,nan,0,nan,0,0,0,0,0
2485,16,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2486,16,coritiba,0,0,nan,0,nan,0,0,0,0,0
2486,16,gremio,0,0,nan,0,nan,0,0,0,0,0
2487,17,goias,0,0,nan,0,nan,0,0,0,0,0
2487,17,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2488,17,nautico,0,0,nan,0,nan,0,0,0,0,0
2488,17,figueirense,0,0,nan,0,nan,0,0,0,0,0
2489,17,fluminense,0,0,nan,0,nan,0,0,0,0,0
2489,17,internacional,0,0,nan,0,nan,0,0,0,0,0
2490,17,gremio,0,0,nan,0,nan,0,0,0,0,0
2490,17,vitoria,0,0,nan,0,nan,0,0,0,0,0
2491,17,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2491,17,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2492,17,flamengo,0,0,nan,0,nan,0,0,0,0,0
2492,17,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2493,17,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2493,17,vasco,0,0,nan,0,nan,0,0,0,0,0
2494,17,santos,0,0,nan,0,nan,0,0,0,0,0
2494,17,coritiba,0,0,nan,0,nan,0,0,0,0,0
2495,17,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2495,17,sport,0,0,nan,0,nan,0,0,0,0,0
2496,17,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2496,17,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2497,18,gremio,0,0,nan,0,nan,0,0,0,0,0
2497,18,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2498,18,vasco,0,0,nan,0,nan,0,0,0,0,0
2498,18,coritiba,0,0,nan,0,nan,0,0,0,0,0
2499,18,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2499,18,nautico,0,0,nan,0,nan,0,0,0,0,0
2500,18,sport,0,0,nan,0,nan,0,0,0,0,0
2500,18,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2501,18,santos,0,0,nan,0,nan,0,0,0,0,0
2501,18,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2502,18,goias,0,0,nan,0,nan,0,0,0,0,0
2502,18,flamengo,0,0,nan,0,nan,0,0,0,0,0
2503,18,fluminense,0,0,nan,0,nan,0,0,0,0,0
2503,18,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2504,18,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2504,18,vitoria,0,0,nan,0,nan,0,0,0,0,0
2505,18,figueirense,0,0,nan,0,nan,0,0,0,0,0
2505,18,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2506,18,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2506,18,internacional,0,0,nan,0,nan,0,0,0,0,0
2507,19,flamengo,0,0,nan,0,nan,0,0,0,0,0
2507,19,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2508,19,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2508,19,goias,0,0,nan,0,nan,0,0,0,0,0
2509,19,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2509,19,gremio,0,0,nan,0,nan,0,0,0,0,0
2510,19,coritiba,0,0,nan,0,nan,0,0,0,0,0
2510,19,sport,0,0,nan,0,nan,0,0,0,0,0
2511,19,vitoria,0,0,nan,0,nan,0,0,0,0,0
2511,19,vasco,0,0,nan,0,nan,0,0,0,0,0
2512,19,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2512,19,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2513,19,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2513,19,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2514,19,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2514,19,fluminense,0,0,nan,0,nan,0,0,0,0,0
2515,19,nautico,0,0,nan,0,nan,0,0,0,0,0
2515,19,santos,0,0,nan,0,nan,0,0,0,0,0
2516,19,internacional,0,0,nan,0,nan,0,0,0,0,0
2516,19,figueirense,0,0,nan,0,nan,0,0,0,0,0
2517,20,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2517,20,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2518,20,figueirense,0,0,nan,0,nan,0,0,0,0,0
2518,20,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2519,20,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2519,20,vitoria,0,0,nan,0,nan,0,0,0,0,0
2520,20,gremio,0,0,nan,0,nan,0,0,0,0,0
2520,20,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2521,20,santos,0,0,nan,0,nan,0,0,0,0,0
2521,20,flamengo,0,0,nan,0,nan,0,0,0,0,0
2522,20,vasco,0,0,nan,0,nan,0,0,0,0,0
2522,20,internacional,0,0,nan,0,nan,0,0,0,0,0
2523,20,goias,0,0,nan,0,nan,0,0,0,0,0
2523,20,nautico,0,0,nan,0,nan,0,0,0,0,0
2524,20,fluminense,0,0,nan,0,nan,0,0,0,0,0
2524,20,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2525,20,sport,0,0,nan,0,nan,0,0,0,0,0
2525,20,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2526,20,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2526,20,coritiba,0,0,nan,0,nan,0,0,0,0,0
2527,21,vitoria,0,0,nan,0,nan,0,0,0,0,0
2527,21,sport,0,0,nan,0,nan,0,0,0,0,0
2528,21,coritiba,0,0,nan,0,nan,0,0,0,0,0
2528,21,figueirense,0,0,nan,0,nan,0,0,0,0,0
2529,21,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2529,21,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2530,21,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2530,21,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2531,21,internacional,0,0,nan,0,nan,0,0,0,0,0
2531,21,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2532,21,nautico,0,0,nan,0,nan,0,0,0,0,0
2532,21,fluminense,0,0,nan,0,nan,0,0,0,0,0
2533,21,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2533,21,santos,0,0,nan,0,nan,0,0,0,0,0
2534,21,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2534,21,vasco,0,0,nan,0,nan,0,0,0,0,0
2535,21,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2535,21,goias,0,0,nan,0,nan,0,0,0,0,0
2536,21,flamengo,0,0,nan,0,nan,0,0,0,0,0
2536,21,gremio,0,0,nan,0,nan,0,0,0,0,0
2537,22,fluminense,0,0,nan,0,nan,0,0,0,0,0
2537,22,sport,0,0,nan,0,nan,0,0,0,0,0
2538,22,figueirense,0,0,nan,0,nan,0,0,0,0,0
2538,22,vitoria,0,0,nan,0,nan,0,0,0,0,0
2539,22,coritiba,0,0,nan,0,nan,0,0,0,0,0
2539,22,sao paulo,0,0,nan,0,nan,0,0,0,0,0
2540,22,palmeiras,0,0,nan,0,nan,0,0,0,0,0
2540,22,portuguesa,0,0,nan,0,nan,0,0,0,0,0
2541,22,internacional,0,0,nan,0,nan,0,0,0,0,0
2541,22,flamengo,0,0,nan,0,nan,0,0,0,0,0
2542,22,santos,0,0,nan,0,nan,0,0,0,0,0
2542,22,cruzeiro,0,0,nan,0,nan,0,0,0,0,0
2543,22,ipatinga,0,0,nan,0,nan,0,0,0,0,0
2543,22,goias,0,0,nan,0,nan,0,0,0,0,0
2544,22,vasco,0,0,nan,0,nan,0,0,0,0,0
2544,22,botafogo-rj,0,0,nan,0,nan,0,0,0,0,0
2545,22,atletico-mg,0,0,nan,0,nan,0,0,0,0,0
2545,22,athletico-pr,0,0,nan,0,nan,0,0,0,0,0
2546,22,nautico,0,0,nan,0,nan,0,0,0,0,0
2546,22,gremio,0,0,nan,0,nan,0,0,0,0,0
2547,23,goias,0,0,nan,0,nan,0,0,0,0,0
2547,23,figueirense,0,0,nan,0,nan,0,0,0,0,0
